customer_id,transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_date,transaction_id,transaction_city_name,transaction_product_name
CS1639,454.58,Maestro,www.flipkart.com,India,7/16/2019 15:40,07/16/2019,17342,Paris,TV Stand
CS4695,386.21,MasterCard,www.snapdeal.com,United States,7/17/2019 15:40,07/17/2019,17343,Singapore,Desktop Computer
CS3068,19.95,Maestro,www.flipkart.com,United States,7/18/2019 15:40,07/18/2019,17344,London,Laptop
CS2410,376.51,MasterCard,www.snapdeal.com,Inida,7/19/2019 15:40,07/19/2019,17345,Jerusalem,HDMI Cable
CS4809,424.4,Maestro,www.snapdeal.com,India,7/20/2019 15:40,07/20/2019,17346,Hyderabad,HDMI Cable
CS2755,489.96,Visa,www.amazon.com,Thailand,7/21/2019 15:40,07/21/2019,17347,Kolkata,TV Stand
CS4510,454.58,Maestro,www.flipkart.com,India,7/22/2019 15:40,07/22/2019,17348,Singapore,TV
CS3290,454.58,Maestro,www.flipkart.com,India,7/23/2019 15:40,07/23/2019,17349,Pune,Wrist Watch
CS3560,386.21,MasterCard,www.snapdeal.com,United States,7/24/2019 15:40,07/24/2019,17350,New Delhi,Mobile Phone
CS5005,19.95,Maestro,www.flipkart.com,United States,7/25/2019 15:40,07/25/2019,17351,Jerusalem,Laptop
CS1822,376.51,MasterCard,www.snapdeal.com,Inida,7/26/2019 15:40,07/26/2019,17352,London,TV
CS2211,424.4,Maestro,www.snapdeal.com,India,7/27/2019 15:40,07/27/2019,17353,London,Desktop Computer
CS5566,489.96,Visa,www.amazon.com,Thailand,7/28/2019 15:40,07/28/2019,17354,New Delhi,Wrist Band
CS5630,454.58,Maestro,www.flipkart.com,India,7/29/2019 15:40,07/29/2019,17355,New Delhi,Laptop
CS4175,386.21,MasterCard,www.snapdeal.com,United States,7/30/2019 15:40,07/30/2019,17356,Paris,TV Stand
CS5429,19.95,Maestro,www.flipkart.com,United States,7/31/2019 15:40,07/31/2019,17357,Chennai,HDMI Cable
CS5262,376.51,MasterCard,www.snapdeal.com,Inida,8/1/2019 15:40,08/01/2019,17358,Rome,Wrist Watch
CS5007,424.4,Maestro,www.snapdeal.com,India,8/2/2019 15:40,08/02/2019,17359,Paris,External Hard Drive
CS3044,489.96,Visa,www.amazon.com,Thailand,8/3/2019 15:40,08/03/2019,17360,Rome,TV Stand
CS3363,454.58,Maestro,www.flipkart.com,India,8/4/2019 15:40,08/04/2019,17361,New Delhi,Wrist Watch
CS2454,386.21,MasterCard,www.snapdeal.com,United States,8/5/2019 15:40,08/05/2019,17362,New York City,Wrist Band
CS4354,19.95,Maestro,www.flipkart.com,United States,8/6/2019 15:40,08/06/2019,17363,Mumbai,Wrist Watch
CS5298,376.51,MasterCard,www.snapdeal.com,Inida,8/7/2019 15:40,08/07/2019,17364,New Delhi,TV Stand
CS1579,424.4,Maestro,www.snapdeal.com,India,8/8/2019 15:40,08/08/2019,17365,Chennai,Pen Drive
CS5682,489.96,Visa,www.amazon.com,Thailand,8/9/2019 15:40,08/09/2019,17366,New York City,Laptop
CS5860,454.58,Maestro,www.flipkart.com,India,8/10/2019 15:40,08/10/2019,17367,Rome,External Hard Drive
CS1306,386.21,MasterCard,www.snapdeal.com,United States,8/11/2019 15:40,08/11/2019,17368,London,Wrist Band
CS3897,19.95,Maestro,www.flipkart.com,United States,8/12/2019 15:40,08/12/2019,17369,Singapore,Mobile Phone
CS1120,376.51,MasterCard,www.snapdeal.com,Inida,8/13/2019 15:40,08/13/2019,17370,Bangalore,HDMI Cable
CS1916,424.4,Maestro,www.snapdeal.com,India,8/14/2019 15:40,08/14/2019,17371,New York City,Wrist Watch
CS5384,489.96,Visa,www.amazon.com,Thailand,8/15/2019 15:40,08/15/2019,17372,New York City,External Hard Drive
CS2272,454.58,Maestro,www.flipkart.com,India,8/16/2019 15:40,08/16/2019,17373,Mumbai,Wrist Watch
CS3957,386.21,MasterCard,www.snapdeal.com,United States,8/17/2019 15:40,08/17/2019,17374,Kolkata,TV Stand
CS5189,19.95,Maestro,www.flipkart.com,United States,8/18/2019 15:40,08/18/2019,17375,Kolkata,Text Books
CS5654,376.51,MasterCard,www.snapdeal.com,Inida,8/19/2019 15:40,08/19/2019,17376,Kolkata,TV
CS4784,424.4,Maestro,www.snapdeal.com,India,8/20/2019 15:40,08/20/2019,17377,Mumbai,Laptop
CS2267,489.96,Visa,www.amazon.com,Thailand,8/21/2019 15:40,08/21/2019,17378,New York City,HDMI Cable
CS3744,454.58,Maestro,www.flipkart.com,India,8/22/2019 15:40,08/22/2019,17379,London,HDMI Cable
CS3886,454.58,Maestro,www.flipkart.com,India,8/23/2019 15:40,08/23/2019,17380,Pune,External Hard Drive
CS4764,386.21,MasterCard,www.snapdeal.com,United States,8/24/2019 15:40,08/24/2019,17381,New Delhi,Wrist Watch
CS1188,19.95,Maestro,www.flipkart.com,United States,8/25/2019 15:40,08/25/2019,17382,Bangalore,TV
CS3474,376.51,MasterCard,www.snapdeal.com,Inida,8/26/2019 15:40,08/26/2019,17383,Pune,HDMI Cable
CS2052,424.4,Maestro,www.snapdeal.com,India,8/27/2019 15:40,08/27/2019,17384,Chennai,Text Books
CS3351,489.96,Visa,www.amazon.com,Thailand,8/28/2019 15:40,08/28/2019,17385,Bangkok,HDMI Cable
CS2397,454.58,Maestro,www.flipkart.com,India,8/29/2019 15:40,08/29/2019,17386,Jerusalem,Laptop
CS1640,386.21,MasterCard,www.snapdeal.com,United States,8/30/2019 15:40,08/30/2019,17387,Bangalore,Pen Drive
CS3860,19.95,Maestro,www.flipkart.com,United States,8/31/2019 15:40,08/31/2019,17388,Bangkok,Laptop
CS1798,376.51,MasterCard,www.snapdeal.com,Inida,9/1/2019 15:40,09/01/2019,17389,Chennai,HDMI Cable
CS2873,424.4,Maestro,www.snapdeal.com,India,9/2/2019 15:40,09/02/2019,17390,Bangkok,TV
CS5464,489.96,Visa,www.amazon.com,Thailand,9/3/2019 15:40,09/03/2019,17391,Singapore,Wrist Watch
CS2122,454.58,Maestro,www.flipkart.com,India,9/4/2019 15:40,09/04/2019,17392,Bangalore,Mobile Phone
CS6002,386.21,MasterCard,www.snapdeal.com,United States,9/5/2019 15:40,09/05/2019,17393,Chennai,Mobile Phone
CS4665,19.95,Maestro,www.flipkart.com,United States,9/6/2019 15:40,09/06/2019,17394,Bangalore,Wrist Band
CS2691,376.51,MasterCard,www.snapdeal.com,Inida,9/7/2019 15:40,09/07/2019,17395,Rome,External Hard Drive
CS5491,424.4,Maestro,www.snapdeal.com,India,9/8/2019 15:40,09/08/2019,17396,Jerusalem,Desktop Computer
CS3729,489.96,Visa,www.amazon.com,Thailand,9/9/2019 15:40,09/09/2019,17397,Bangalore,Text Books
CS1294,454.58,Maestro,www.flipkart.com,India,9/10/2019 15:40,09/10/2019,17398,Singapore,External Hard Drive
CS4340,386.21,MasterCard,www.snapdeal.com,United States,9/11/2019 15:40,09/11/2019,17399,Jerusalem,Laptop
CS1774,19.95,Maestro,www.flipkart.com,United States,9/12/2019 15:40,09/12/2019,17400,Hyderabad,TV
CS5894,376.51,MasterCard,www.snapdeal.com,Inida,9/13/2019 15:40,09/13/2019,17401,Kolkata,Desktop Computer
CS5075,424.4,Maestro,www.snapdeal.com,India,9/14/2019 15:40,09/14/2019,17402,Paris,Desktop Computer
CS4270,489.96,Visa,www.amazon.com,Thailand,9/15/2019 15:40,09/15/2019,17403,Kolkata,HDMI Cable
CS3264,454.58,Maestro,www.flipkart.com,India,9/16/2019 15:40,09/16/2019,17404,Bangkok,Mobile Phone
CS5685,386.21,MasterCard,www.snapdeal.com,United States,9/17/2019 15:40,09/17/2019,17405,London,External Hard Drive
CS3118,19.95,Maestro,www.flipkart.com,United States,9/18/2019 15:40,09/18/2019,17406,Hyderabad,External Hard Drive
CS4024,376.51,MasterCard,www.snapdeal.com,Inida,9/19/2019 15:40,09/19/2019,17407,Pune,External Hard Drive
CS2133,424.4,Maestro,www.snapdeal.com,India,9/20/2019 15:40,09/20/2019,17408,London,Wrist Watch
CS4435,489.96,Visa,www.amazon.com,Thailand,9/21/2019 15:40,09/21/2019,17409,Paris,TV Stand
CS4097,454.58,Maestro,www.flipkart.com,India,9/22/2019 15:40,09/22/2019,17410,London,TV
CS5398,454.58,Maestro,www.flipkart.com,India,9/23/2019 15:40,09/23/2019,17411,Jerusalem,Wrist Watch
CS2345,386.21,MasterCard,www.snapdeal.com,United States,9/24/2019 15:40,09/24/2019,17412,Hyderabad,LAN Cable
CS3741,19.95,Maestro,www.flipkart.com,United States,9/25/2019 15:40,09/25/2019,17413,Pune,TV Stand
CS1675,376.51,MasterCard,www.snapdeal.com,Inida,9/26/2019 15:40,09/26/2019,17414,Bangkok,TV Stand
CS4209,424.4,Maestro,www.snapdeal.com,India,9/27/2019 15:40,09/27/2019,17415,Bangkok,HDMI Cable
CS4303,489.96,Visa,www.amazon.com,Thailand,9/28/2019 15:40,09/28/2019,17416,Bangkok,Wrist Watch
CS4329,454.58,Maestro,www.flipkart.com,India,9/29/2019 15:40,09/29/2019,17417,Bangkok,External Hard Drive
CS1277,386.21,MasterCard,www.snapdeal.com,United States,9/30/2019 15:40,09/30/2019,17418,Mumbai,Pen Drive
CS5055,19.95,Maestro,www.flipkart.com,United States,10/1/2019 15:40,10/01/2019,17419,Bangkok,External Hard Drive
CS4137,376.51,MasterCard,www.snapdeal.com,Inida,10/2/2019 15:40,10/02/2019,17420,Kolkata,Wrist Band
CS2111,424.4,Maestro,www.snapdeal.com,India,10/3/2019 15:40,10/03/2019,17421,Hyderabad,Wrist Watch
CS5588,489.96,Visa,www.amazon.com,Thailand,10/4/2019 15:40,10/04/2019,17422,Rome,LAN Cable
CS5563,454.58,Maestro,www.flipkart.com,India,10/5/2019 15:40,10/05/2019,17423,New Delhi,Text Books
CS5161,386.21,MasterCard,www.snapdeal.com,United States,10/6/2019 15:40,10/06/2019,17424,Mumbai,Wrist Watch
CS5819,19.95,Maestro,www.flipkart.com,United States,10/7/2019 15:40,10/07/2019,17425,Bangalore,Wrist Watch
CS2625,376.51,MasterCard,www.snapdeal.com,Inida,10/8/2019 15:40,10/08/2019,17426,Hyderabad,TV Stand
CS2200,424.4,Maestro,www.snapdeal.com,India,10/9/2019 15:40,10/09/2019,17427,Rome,Text Books
CS3933,489.96,Visa,www.amazon.com,Thailand,10/10/2019 15:40,10/10/2019,17428,Mumbai,HDMI Cable
CS5178,454.58,Maestro,www.flipkart.com,India,10/11/2019 15:40,10/11/2019,17429,New York City,HDMI Cable
CS4928,386.21,MasterCard,www.snapdeal.com,United States,10/12/2019 15:40,10/12/2019,17430,Kolkata,TV Stand
CS4378,19.95,Maestro,www.flipkart.com,United States,10/13/2019 15:40,10/13/2019,17431,London,Mobile Phone
CS1661,376.51,MasterCard,www.snapdeal.com,Inida,10/14/2019 15:40,10/14/2019,17432,Hyderabad,External Hard Drive
CS5691,424.4,Maestro,www.snapdeal.com,India,10/15/2019 15:40,10/15/2019,17433,New Delhi,TV Stand
CS4690,489.96,Visa,www.amazon.com,Thailand,10/16/2019 15:40,10/16/2019,17434,Paris,Wrist Watch
CS4137,454.58,Maestro,www.flipkart.com,India,10/17/2019 15:40,10/17/2019,17435,Jerusalem,Laptop
CS1236,386.21,MasterCard,www.snapdeal.com,United States,10/18/2019 15:40,10/18/2019,17436,Jerusalem,HDMI Cable
CS1372,19.95,Maestro,www.flipkart.com,United States,10/19/2019 15:40,10/19/2019,17437,Rome,Pen Drive
CS4019,376.51,MasterCard,www.snapdeal.com,Inida,10/20/2019 15:40,10/20/2019,17438,Kolkata,Wrist Band
CS1960,424.4,Maestro,www.snapdeal.com,India,10/21/2019 15:40,10/21/2019,17439,Pune,Mobile Phone
CS2930,489.96,Visa,www.amazon.com,Thailand,10/22/2019 15:40,10/22/2019,17440,Mumbai,TV
CS3410,454.58,Maestro,www.flipkart.com,India,10/23/2019 15:40,10/23/2019,17441,Pune,Wrist Band
CS3614,454.58,Maestro,www.flipkart.com,India,10/24/2019 15:40,10/24/2019,17442,Rome,External Hard Drive
CS2370,386.21,MasterCard,www.snapdeal.com,United States,10/25/2019 15:40,10/25/2019,17443,New Delhi,TV
CS5139,19.95,Maestro,www.flipkart.com,United States,10/26/2019 15:40,10/26/2019,17444,Bangkok,Laptop
CS5834,376.51,MasterCard,www.snapdeal.com,Inida,10/27/2019 15:40,10/27/2019,17445,Paris,Laptop
CS2561,424.4,Maestro,www.snapdeal.com,India,10/28/2019 15:40,10/28/2019,17446,Paris,Wrist Watch
CS6009,489.96,Visa,www.amazon.com,Thailand,10/29/2019 15:40,10/29/2019,17447,Hyderabad,Mobile Phone
CS3511,454.58,Maestro,www.flipkart.com,India,10/30/2019 15:40,10/30/2019,17448,Singapore,TV Stand
CS1483,386.21,MasterCard,www.snapdeal.com,United States,10/31/2019 15:40,10/31/2019,17449,Paris,Pen Drive
CS5780,19.95,Maestro,www.flipkart.com,United States,11/1/2019 15:40,11/01/2019,17450,London,Wrist Band
CS2964,376.51,MasterCard,www.snapdeal.com,Inida,11/2/2019 15:40,11/02/2019,17451,Kolkata,Mobile Phone
CS2914,424.4,Maestro,www.snapdeal.com,India,11/3/2019 15:40,11/03/2019,17452,Pune,LAN Cable
CS4153,489.96,Visa,www.amazon.com,Thailand,11/4/2019 15:40,11/04/2019,17453,Paris,Pen Drive
CS4241,454.58,Maestro,www.flipkart.com,India,11/5/2019 15:40,11/05/2019,17454,New York City,Wrist Band
CS3301,386.21,MasterCard,www.snapdeal.com,United States,11/6/2019 15:40,11/06/2019,17455,Hyderabad,Mobile Phone
CS5345,19.95,Maestro,www.flipkart.com,United States,11/7/2019 15:40,11/07/2019,17456,Pune,Wrist Band
CS1451,376.51,MasterCard,www.snapdeal.com,Inida,11/8/2019 15:40,11/08/2019,17457,New Delhi,Desktop Computer
CS4777,424.4,Maestro,www.snapdeal.com,India,11/9/2019 15:40,11/09/2019,17458,New Delhi,Pen Drive
CS1943,489.96,Visa,www.amazon.com,Thailand,11/10/2019 15:40,11/10/2019,17459,Bangalore,Wrist Watch
CS5336,454.58,Maestro,www.flipkart.com,India,11/11/2019 15:40,11/11/2019,17460,Pune,HDMI Cable
CS2174,386.21,MasterCard,www.snapdeal.com,United States,11/12/2019 15:40,11/12/2019,17461,Pune,External Hard Drive
CS1906,19.95,Maestro,www.flipkart.com,United States,11/13/2019 15:40,11/13/2019,17462,Rome,Laptop
CS2112,376.51,MasterCard,www.snapdeal.com,Inida,11/14/2019 15:40,11/14/2019,17463,Chennai,TV Stand
CS5197,424.4,Maestro,www.snapdeal.com,India,11/15/2019 15:40,11/15/2019,17464,Mumbai,External Hard Drive
CS1423,489.96,Visa,www.amazon.com,Thailand,11/16/2019 15:40,11/16/2019,17465,Singapore,HDMI Cable
CS4018,454.58,Maestro,www.flipkart.com,India,11/17/2019 15:40,11/17/2019,17466,Paris,External Hard Drive
CS1619,386.21,MasterCard,www.snapdeal.com,United States,11/18/2019 15:40,11/18/2019,17467,Singapore,LAN Cable
CS5854,19.95,Maestro,www.flipkart.com,United States,11/19/2019 15:40,11/19/2019,17468,Rome,Desktop Computer
CS5844,376.51,MasterCard,www.snapdeal.com,Inida,11/20/2019 15:40,11/20/2019,17469,Jerusalem,Desktop Computer
CS5873,424.4,Maestro,www.snapdeal.com,India,11/21/2019 15:40,11/21/2019,17470,Hyderabad,Wrist Band
CS5786,489.96,Visa,www.amazon.com,Thailand,11/22/2019 15:40,11/22/2019,17471,Bangalore,Wrist Band
CS1937,454.58,Maestro,www.flipkart.com,India,11/23/2019 15:40,11/23/2019,17472,Chennai,Pen Drive
CS5663,454.58,Maestro,www.flipkart.com,India,11/24/2019 15:40,11/24/2019,17473,Rome,TV
CS6092,386.21,MasterCard,www.snapdeal.com,United States,11/25/2019 15:40,11/25/2019,17474,Hyderabad,Mobile Phone
CS1966,19.95,Maestro,www.flipkart.com,United States,11/26/2019 15:40,11/26/2019,17475,Bangalore,HDMI Cable
CS5752,376.51,MasterCard,www.snapdeal.com,Inida,11/27/2019 15:40,11/27/2019,17476,New York City,Mobile Phone
CS6032,424.4,Maestro,www.snapdeal.com,India,11/28/2019 15:40,11/28/2019,17477,Chennai,TV
CS1350,489.96,Visa,www.amazon.com,Thailand,11/29/2019 15:40,11/29/2019,17478,Kolkata,Mobile Phone
CS3707,454.58,Maestro,www.flipkart.com,India,11/30/2019 15:40,11/30/2019,17479,London,LAN Cable
CS4212,386.21,MasterCard,www.snapdeal.com,United States,12/1/2019 15:40,12/01/2019,17480,New Delhi,Wrist Band
CS2207,19.95,Maestro,www.flipkart.com,United States,12/2/2019 15:40,12/02/2019,17481,Paris,Laptop
CS3460,376.51,MasterCard,www.snapdeal.com,Inida,12/3/2019 15:40,12/03/2019,17482,Jerusalem,LAN Cable
CS5926,424.4,Maestro,www.snapdeal.com,India,12/4/2019 15:40,12/04/2019,17483,New Delhi,Wrist Watch
CS4973,489.96,Visa,www.amazon.com,Thailand,12/5/2019 15:40,12/05/2019,17484,Pune,Text Books
CS2095,454.58,Maestro,www.flipkart.com,India,12/6/2019 15:40,12/06/2019,17485,Kolkata,External Hard Drive
CS5510,386.21,MasterCard,www.snapdeal.com,United States,12/7/2019 15:40,12/07/2019,17486,New Delhi,Text Books
CS1431,19.95,Maestro,www.flipkart.com,United States,12/8/2019 15:40,12/08/2019,17487,Bangalore,Text Books
CS4132,376.51,MasterCard,www.snapdeal.com,Inida,12/9/2019 15:40,12/09/2019,17488,Chennai,LAN Cable
CS4564,424.4,Maestro,www.snapdeal.com,India,12/10/2019 15:40,12/10/2019,17489,Bangkok,LAN Cable
CS1358,489.96,Visa,www.amazon.com,Thailand,12/11/2019 15:40,12/11/2019,17490,Chennai,TV
CS1425,454.58,Maestro,www.flipkart.com,India,12/12/2019 15:40,12/12/2019,17491,Bangkok,TV
CS3800,386.21,MasterCard,www.snapdeal.com,United States,12/13/2019 15:40,12/13/2019,17492,Kolkata,Text Books
CS2750,19.95,Maestro,www.flipkart.com,United States,12/14/2019 15:40,12/14/2019,17493,Singapore,Text Books
CS1844,376.51,MasterCard,www.snapdeal.com,Inida,12/15/2019 15:40,12/15/2019,17494,Chennai,LAN Cable
CS3097,424.4,Maestro,www.snapdeal.com,India,12/16/2019 15:40,12/16/2019,17495,Jerusalem,Wrist Watch
CS5191,489.96,Visa,www.amazon.com,Thailand,12/17/2019 15:40,12/17/2019,17496,London,Wrist Band
CS1958,454.58,Maestro,www.flipkart.com,India,12/18/2019 15:40,12/18/2019,17497,Hyderabad,LAN Cable
CS2822,386.21,MasterCard,www.snapdeal.com,United States,12/19/2019 15:40,12/19/2019,17498,London,LAN Cable
CS2609,19.95,Maestro,www.flipkart.com,United States,12/20/2019 15:40,12/20/2019,17499,Kolkata,Laptop
CS5593,376.51,MasterCard,www.snapdeal.com,Inida,12/21/2019 15:40,12/21/2019,17500,Paris,TV Stand
CS3954,424.4,Maestro,www.snapdeal.com,India,12/22/2019 15:40,12/22/2019,17501,Pune,Desktop Computer
CS5134,489.96,Visa,www.amazon.com,Thailand,12/23/2019 15:40,12/23/2019,17502,Jerusalem,Wrist Watch
CS3754,454.58,Maestro,www.flipkart.com,India,12/24/2019 15:40,12/24/2019,17503,Bangkok,HDMI Cable
CS3683,454.58,Maestro,www.flipkart.com,India,12/25/2019 15:40,12/25/2019,17504,Bangalore,External Hard Drive
CS5837,386.21,MasterCard,www.snapdeal.com,United States,12/26/2019 15:40,12/26/2019,17505,Paris,TV
CS5058,19.95,Maestro,www.flipkart.com,United States,12/27/2019 15:40,12/27/2019,17506,Paris,Mobile Phone
CS3765,376.51,MasterCard,www.snapdeal.com,Inida,12/28/2019 15:40,12/28/2019,17507,Pune,TV
CS1247,424.4,Maestro,www.snapdeal.com,India,12/29/2019 15:40,12/29/2019,17508,Jerusalem,Mobile Phone
CS4175,489.96,Visa,www.amazon.com,Thailand,12/30/2019 15:40,12/30/2019,17509,Bangkok,Wrist Watch
CS2779,454.58,Maestro,www.flipkart.com,India,12/31/2019 15:40,12/31/2019,17510,Rome,TV
CS4170,386.21,MasterCard,www.snapdeal.com,United States,1/1/2020 15:40,01/01/2020,17511,New Delhi,Text Books
CS2073,19.95,Maestro,www.flipkart.com,United States,1/2/2020 15:40,01/02/2020,17512,Kolkata,Desktop Computer
CS3843,376.51,MasterCard,www.snapdeal.com,Inida,1/3/2020 15:40,01/03/2020,17513,Mumbai,Laptop
CS5696,424.4,Maestro,www.snapdeal.com,India,1/4/2020 15:40,01/04/2020,17514,Jerusalem,Wrist Band
CS5109,489.96,Visa,www.amazon.com,Thailand,1/5/2020 15:40,01/05/2020,17515,Paris,Wrist Watch
CS2357,454.58,Maestro,www.flipkart.com,India,1/6/2020 15:40,01/06/2020,17516,Bangkok,Mobile Phone
CS2800,386.21,MasterCard,www.snapdeal.com,United States,1/7/2020 15:40,01/07/2020,17517,Kolkata,Pen Drive
CS2240,19.95,Maestro,www.flipkart.com,United States,1/8/2020 15:40,01/08/2020,17518,Chennai,Desktop Computer
CS3839,376.51,MasterCard,www.snapdeal.com,Inida,1/9/2020 15:40,01/09/2020,17519,New Delhi,TV Stand
CS2323,424.4,Maestro,www.snapdeal.com,India,1/10/2020 15:40,01/10/2020,17520,Rome,TV Stand
CS1483,489.96,Visa,www.amazon.com,Thailand,1/11/2020 15:40,01/11/2020,17521,Singapore,Pen Drive
CS4520,454.58,Maestro,www.flipkart.com,India,1/12/2020 15:40,01/12/2020,17522,Singapore,TV
CS5622,386.21,MasterCard,www.snapdeal.com,United States,1/13/2020 15:40,01/13/2020,17523,New Delhi,TV
CS2034,19.95,Maestro,www.flipkart.com,United States,1/14/2020 15:40,01/14/2020,17524,Chennai,Desktop Computer
CS4583,376.51,MasterCard,www.snapdeal.com,Inida,1/15/2020 15:40,01/15/2020,17525,Rome,Laptop
CS4967,424.4,Maestro,www.snapdeal.com,India,1/16/2020 15:40,01/16/2020,17526,Kolkata,Wrist Band
CS5599,489.96,Visa,www.amazon.com,Thailand,1/17/2020 15:40,01/17/2020,17527,Singapore,Desktop Computer
CS5620,454.58,Maestro,www.flipkart.com,India,1/18/2020 15:40,01/18/2020,17528,Kolkata,TV Stand
CS6067,386.21,MasterCard,www.snapdeal.com,United States,1/19/2020 15:40,01/19/2020,17529,Kolkata,Laptop
CS4608,19.95,Maestro,www.flipkart.com,United States,1/20/2020 15:40,01/20/2020,17530,Singapore,Mobile Phone
CS5260,376.51,MasterCard,www.snapdeal.com,Inida,1/21/2020 15:40,01/21/2020,17531,Rome,LAN Cable
CS4155,424.4,Maestro,www.snapdeal.com,India,1/22/2020 15:40,01/22/2020,17532,Pune,HDMI Cable
CS4787,489.96,Visa,www.amazon.com,Thailand,1/23/2020 15:40,01/23/2020,17533,Bangkok,External Hard Drive
CS5953,454.58,Maestro,www.flipkart.com,India,1/24/2020 15:40,01/24/2020,17534,Kolkata,Mobile Phone
CS5563,454.58,Maestro,www.flipkart.com,India,1/25/2020 15:40,01/25/2020,17535,Bangalore,Wrist Watch
CS4239,386.21,MasterCard,www.snapdeal.com,United States,1/26/2020 15:40,01/26/2020,17536,London,Wrist Band
CS3688,19.95,Maestro,www.flipkart.com,United States,1/27/2020 15:40,01/27/2020,17537,Pune,LAN Cable
CS4035,376.51,MasterCard,www.snapdeal.com,Inida,1/28/2020 15:40,01/28/2020,17538,Singapore,Wrist Watch
CS3158,424.4,Maestro,www.snapdeal.com,India,1/29/2020 15:40,01/29/2020,17539,Bangalore,TV Stand
CS4569,489.96,Visa,www.amazon.com,Thailand,1/30/2020 15:40,01/30/2020,17540,Jerusalem,External Hard Drive
CS4543,454.58,Maestro,www.flipkart.com,India,1/31/2020 15:40,01/31/2020,17541,Paris,Text Books
CS6068,386.21,MasterCard,www.snapdeal.com,United States,2/1/2020 15:40,02/01/2020,17542,Hyderabad,Desktop Computer
CS2873,19.95,Maestro,www.flipkart.com,United States,2/2/2020 15:40,02/02/2020,17543,Hyderabad,Laptop
CS1446,376.51,MasterCard,www.snapdeal.com,Inida,2/3/2020 15:40,02/03/2020,17544,New York City,External Hard Drive
CS5193,424.4,Maestro,www.snapdeal.com,India,2/4/2020 15:40,02/04/2020,17545,Paris,Wrist Band
CS5442,489.96,Visa,www.amazon.com,Thailand,2/5/2020 15:40,02/05/2020,17546,Paris,Desktop Computer
CS5591,454.58,Maestro,www.flipkart.com,India,2/6/2020 15:40,02/06/2020,17547,Bangalore,Laptop
CS5395,386.21,MasterCard,www.snapdeal.com,United States,2/7/2020 15:40,02/07/2020,17548,New Delhi,Mobile Phone
CS4226,19.95,Maestro,www.flipkart.com,United States,2/8/2020 15:40,02/08/2020,17549,Chennai,TV Stand
CS5855,376.51,MasterCard,www.snapdeal.com,Inida,2/9/2020 15:40,02/09/2020,17550,Singapore,HDMI Cable
CS2734,424.4,Maestro,www.snapdeal.com,India,2/10/2020 15:40,02/10/2020,17551,Mumbai,Pen Drive
CS5685,489.96,Visa,www.amazon.com,Thailand,2/11/2020 15:40,02/11/2020,17552,Pune,Text Books
CS3345,454.58,Maestro,www.flipkart.com,India,2/12/2020 15:40,02/12/2020,17553,Paris,LAN Cable
CS1286,386.21,MasterCard,www.snapdeal.com,United States,2/13/2020 15:40,02/13/2020,17554,Kolkata,Laptop
CS3045,19.95,Maestro,www.flipkart.com,United States,2/14/2020 15:40,02/14/2020,17555,London,Desktop Computer
CS5622,376.51,MasterCard,www.snapdeal.com,Inida,2/15/2020 15:40,02/15/2020,17556,Hyderabad,Mobile Phone
CS2795,424.4,Maestro,www.snapdeal.com,India,2/16/2020 15:40,02/16/2020,17557,New Delhi,Laptop
CS2477,489.96,Visa,www.amazon.com,Thailand,2/17/2020 15:40,02/17/2020,17558,Rome,TV
CS2033,454.58,Maestro,www.flipkart.com,India,2/18/2020 15:40,02/18/2020,17559,Paris,Desktop Computer
CS4798,386.21,MasterCard,www.snapdeal.com,United States,2/19/2020 15:40,02/19/2020,17560,Jerusalem,Wrist Watch
CS1859,19.95,Maestro,www.flipkart.com,United States,2/20/2020 15:40,02/20/2020,17561,Jerusalem,Pen Drive
CS4817,376.51,MasterCard,www.snapdeal.com,Inida,2/21/2020 15:40,02/21/2020,17562,Hyderabad,HDMI Cable
CS1195,424.4,Maestro,www.snapdeal.com,India,2/22/2020 15:40,02/22/2020,17563,Paris,HDMI Cable
CS4077,489.96,Visa,www.amazon.com,Thailand,2/23/2020 15:40,02/23/2020,17564,Pune,Pen Drive
CS3768,454.58,Maestro,www.flipkart.com,India,2/24/2020 15:40,02/24/2020,17565,London,Wrist Watch
CS3110,454.58,Maestro,www.flipkart.com,India,2/25/2020 15:40,02/25/2020,17566,New York City,LAN Cable
CS4693,386.21,MasterCard,www.snapdeal.com,United States,2/26/2020 15:40,02/26/2020,17567,Singapore,External Hard Drive
CS1617,19.95,Maestro,www.flipkart.com,United States,2/27/2020 15:40,02/27/2020,17568,New York City,Wrist Watch
CS5269,376.51,MasterCard,www.snapdeal.com,Inida,2/28/2020 15:40,02/28/2020,17569,Singapore,Text Books
CS3009,424.4,Maestro,www.snapdeal.com,India,2/29/2020 15:40,02/29/2020,17570,Kolkata,Text Books
CS3911,489.96,Visa,www.amazon.com,Thailand,3/1/2020 15:40,03/01/2020,17571,Hyderabad,HDMI Cable
CS2233,454.58,Maestro,www.flipkart.com,India,3/2/2020 15:40,03/02/2020,17572,Chennai,TV Stand
CS5215,386.21,MasterCard,www.snapdeal.com,United States,3/3/2020 15:40,03/03/2020,17573,London,Text Books
CS4154,19.95,Maestro,www.flipkart.com,United States,3/4/2020 15:40,03/04/2020,17574,New Delhi,Desktop Computer
CS5921,376.51,MasterCard,www.snapdeal.com,Inida,3/5/2020 15:40,03/05/2020,17575,Paris,External Hard Drive
